,Date, Open, High, Low, Close,Date_PE,PE_CAPE,TR CAPE,Yield
50,10/20/20,3439.38,3476.93,3435.65,3443.12,2020.1,31.28,34.3,4.17%
51,10/19/20,3493.66,3502.42,3419.93,3426.92,2020.1,31.28,34.3,4.17%
52,10/16/20,3493.5,3515.76,3480.45,3483.81,2020.1,31.28,34.3,4.17%
53,10/15/20,3453.72,3489.08,3440.89,3483.34,2020.1,31.28,34.3,4.17%
54,10/14/20,3515.47,3527.94,3480.55,3488.67,2020.1,31.28,34.3,4.17%
55,10/13/20,3534.01,3534.01,3500.86,3511.93,2020.1,31.28,34.3,4.17%
56,10/12/20,3500.02,3549.85,3499.61,3534.22,2020.1,31.28,34.3,4.17%
57,10/09/20,3459.67,3482.34,3458.07,3477.13,2020.1,31.28,34.3,4.17%
58,10/08/20,3434.28,3447.28,3428.15,3446.83,2020.1,31.28,34.3,4.17%
59,10/07/20,3384.56,3426.26,3384.56,3419.45,2020.1,31.28,34.3,4.17%
60,10/06/20,3408.74,3431.56,3354.54,3360.95,2020.1,31.28,34.3,4.17%
61,10/05/20,3367.27,3409.57,3367.27,3408.63,2020.1,31.28,34.3,4.17%
62,10/02/20,3338.94,3369.1,3323.69,3348.44,2020.1,31.28,34.3,4.17%
63,10/01/20,3385.87,3397.18,3361.39,3380.8,2020.1,31.28,34.3,4.17%
64,09/30/20,3341.21,3393.56,3340.47,3363.0,2020.09,30.83,33.81,4.33%
65,09/29/20,3350.92,3357.92,3327.54,3335.47,2020.09,30.83,33.81,4.33%
66,09/28/20,3333.9,3360.74,3332.91,3351.6,2020.09,30.83,33.81,4.33%
67,09/25/20,3236.66,3306.88,3228.44,3298.46,2020.09,30.83,33.81,4.33%
68,09/24/20,3226.14,3278.7,3209.45,3246.59,2020.09,30.83,33.81,4.33%
69,09/23/20,3320.11,3323.35,3232.57,3236.92,2020.09,30.83,33.81,4.33%
70,09/22/20,3295.75,3320.31,3270.95,3315.57,2020.09,30.83,33.81,4.33%
71,09/21/20,3285.57,3285.57,3229.1,3281.06,2020.09,30.83,33.81,4.33%
72,09/18/20,3357.38,3362.27,3292.4,3319.47,2020.09,30.83,33.81,4.33%
73,09/17/20,3346.86,3375.17,3328.82,3357.01,2020.09,30.83,33.81,4.33%
74,09/16/20,3411.23,3428.92,3384.45,3385.49,2020.09,30.83,33.81,4.33%
75,09/15/20,3407.73,3419.48,3389.25,3401.2,2020.09,30.83,33.81,4.33%
76,09/14/20,3363.56,3402.93,3363.56,3383.54,2020.09,30.83,33.81,4.33%
77,09/11/20,3352.7,3368.95,3310.47,3340.97,2020.09,30.83,33.81,4.33%
78,09/10/20,3412.56,3425.55,3329.25,3339.19,2020.09,30.83,33.81,4.33%
79,09/09/20,3369.82,3424.77,3366.84,3398.96,2020.09,30.83,33.81,4.33%
80,09/08/20,3371.88,3379.97,3329.27,3331.84,2020.09,30.83,33.81,4.33%
81,09/04/20,3453.6,3479.15,3349.63,3426.96,2020.09,30.83,33.81,4.33%
82,09/03/20,3564.74,3564.85,3427.41,3455.06,2020.09,30.83,33.81,4.33%
83,09/02/20,3543.76,3588.11,3535.23,3580.84,2020.09,30.83,33.81,4.33%
84,09/01/20,3507.44,3528.03,3494.6,3526.65,2020.09,30.83,33.81,4.33%
85,08/31/20,3509.73,3514.77,3493.25,3500.31,2020.08,31.15,34.16,4.32%
86,08/28/20,3494.69,3509.23,3484.32,3508.01,2020.08,31.15,34.16,4.32%
87,08/27/20,3485.14,3501.38,3468.35,3484.55,2020.08,31.15,34.16,4.32%
88,08/26/20,3449.97,3481.07,3444.15,3478.73,2020.08,31.15,34.16,4.32%
89,08/25/20,3435.95,3444.21,3425.84,3443.62,2020.08,31.15,34.16,4.32%
90,08/24/20,3418.09,3432.09,3413.13,3431.28,2020.08,31.15,34.16,4.32%
91,08/21/20,3386.01,3399.96,3379.31,3397.16,2020.08,31.15,34.16,4.32%
92,08/20/20,3360.48,3390.8,3354.69,3385.51,2020.08,31.15,34.16,4.32%
93,08/19/20,3392.51,3399.54,3369.66,3374.85,2020.08,31.15,34.16,4.32%
94,08/18/20,3387.04,3395.06,3370.15,3389.78,2020.08,31.15,34.16,4.32%
95,08/17/20,3380.86,3387.59,3379.22,3381.99,2020.08,31.15,34.16,4.32%
96,08/14/20,3368.66,3378.51,3361.64,3372.85,2020.08,31.15,34.16,4.32%
97,08/13/20,3372.95,3387.24,3363.35,3373.43,2020.08,31.15,34.16,4.32%
98,08/12/20,3355.46,3387.89,3355.46,3380.35,2020.08,31.15,34.16,4.32%
99,08/11/20,3370.34,3381.01,3326.44,3333.69,2020.08,31.15,34.16,4.32%
100,08/10/20,3356.04,3363.29,3335.44,3360.47,2020.08,31.15,34.16,4.32%
101,08/07/20,3340.05,3352.54,3328.72,3351.28,2020.08,31.15,34.16,4.32%
102,08/06/20,3323.17,3351.03,3318.14,3349.16,2020.08,31.15,34.16,4.32%
103,08/05/20,3317.37,3330.77,3317.37,3327.77,2020.08,31.15,34.16,4.32%
104,08/04/20,3289.92,3306.84,3286.37,3306.51,2020.08,31.15,34.16,4.32%
105,08/03/20,3288.26,3302.73,3284.53,3294.61,2020.08,31.15,34.16,4.32%
106,07/31/20,3270.45,3272.17,3220.26,3271.12,2020.07,29.6,32.45,4.50%
107,07/30/20,3231.76,3250.92,3204.13,3246.22,2020.07,29.6,32.45,4.50%
108,07/29/20,3227.22,3264.74,3227.22,3258.44,2020.07,29.6,32.45,4.50%
109,07/28/20,3234.27,3243.72,3216.17,3218.44,2020.07,29.6,32.45,4.50%
110,07/27/20,3219.84,3241.43,3214.25,3239.41,2020.07,29.6,32.45,4.50%
111,07/24/20,3218.58,3227.26,3200.05,3215.63,2020.07,29.6,32.45,4.50%
112,07/23/20,3271.64,3279.99,3222.66,3235.66,2020.07,29.6,32.45,4.50%
113,07/22/20,3254.86,3279.32,3253.1,3276.02,2020.07,29.6,32.45,4.50%
114,07/21/20,3268.52,3277.29,3247.77,3257.3,2020.07,29.6,32.45,4.50%
115,07/20/20,3224.29,3258.61,3215.16,3251.84,2020.07,29.6,32.45,4.50%
116,07/17/20,3224.21,3233.52,3205.65,3224.73,2020.07,29.6,32.45,4.50%
117,07/16/20,3208.36,3220.39,3198.59,3215.57,2020.07,29.6,32.45,4.50%
118,07/15/20,3225.98,3238.28,3200.76,3226.56,2020.07,29.6,32.45,4.50%
119,07/14/20,3141.11,3200.95,3127.66,3197.52,2020.07,29.6,32.45,4.50%
120,07/13/20,3205.08,3235.32,3149.43,3155.22,2020.07,29.6,32.45,4.50%
121,07/10/20,3152.47,3186.82,3136.22,3185.04,2020.07,29.6,32.45,4.50%
122,07/09/20,3176.17,3179.78,3115.7,3152.05,2020.07,29.6,32.45,4.50%
123,07/08/20,3153.07,3171.8,3136.53,3169.94,2020.07,29.6,32.45,4.50%
124,07/07/20,3166.44,3184.15,3142.93,3145.32,2020.07,29.6,32.45,4.50%
125,07/06/20,3155.29,3182.59,3155.29,3179.72,2020.07,29.6,32.45,4.50%
126,07/02/20,3143.64,3165.81,3124.52,3130.01,2020.07,29.6,32.45,4.50%
127,07/01/20,3105.92,3128.44,3101.17,3115.86,2020.07,29.6,32.45,4.50%
128,06/30/20,3050.2,3111.51,3047.83,3100.29,2020.06,28.84,31.61,4.43%
129,06/29/20,3018.59,3053.89,2999.74,3053.24,2020.06,28.84,31.61,4.43%
130,06/26/20,3073.2,3073.73,3004.63,3009.05,2020.06,28.84,31.61,4.43%
131,06/25/20,3046.6,3086.25,3024.01,3083.76,2020.06,28.84,31.61,4.43%
132,06/24/20,3114.4,3115.01,3032.13,3050.33,2020.06,28.84,31.61,4.43%
133,06/23/20,3138.7,3154.9,3127.12,3131.29,2020.06,28.84,31.61,4.43%
134,06/22/20,3094.42,3120.92,3079.39,3117.86,2020.06,28.84,31.61,4.43%
135,06/19/20,3140.29,3155.53,3083.11,3097.74,2020.06,28.84,31.61,4.43%
136,06/18/20,3101.64,3120.0,3093.51,3115.34,2020.06,28.84,31.61,4.43%
137,06/17/20,3136.13,3141.16,3108.03,3113.49,2020.06,28.84,31.61,4.43%
138,06/16/20,3131.0,3153.45,3076.06,3124.74,2020.06,28.84,31.61,4.43%
139,06/15/20,2993.76,3079.76,2965.66,3066.59,2020.06,28.84,31.61,4.43%
140,06/12/20,3071.04,3088.42,2984.47,3041.31,2020.06,28.84,31.61,4.43%
141,06/11/20,3123.53,3123.53,2999.49,3002.1,2020.06,28.84,31.61,4.43%
142,06/10/20,3213.42,3223.27,3181.49,3190.14,2020.06,28.84,31.61,4.43%
143,06/09/20,3213.32,3222.71,3193.11,3207.18,2020.06,28.84,31.61,4.43%
144,06/08/20,3199.92,3233.13,3196.0,3232.39,2020.06,28.84,31.61,4.43%
145,06/05/20,3163.84,3211.72,3163.84,3193.93,2020.06,28.84,31.61,4.43%
146,06/04/20,3111.56,3128.91,3090.41,3112.35,2020.06,28.84,31.61,4.43%
147,06/03/20,3098.9,3130.94,3098.9,3122.87,2020.06,28.84,31.61,4.43%
148,06/02/20,3064.78,3081.07,3051.64,3080.82,2020.06,28.84,31.61,4.43%
149,06/01/20,3038.78,3062.18,3031.54,3055.73,2020.06,28.84,31.61,4.43%
150,05/29/20,3025.17,3049.17,2998.61,3044.31,2020.05,27.33,29.95,4.62%
151,05/28/20,3046.61,3068.67,3023.4,3029.73,2020.05,27.33,29.95,4.62%
152,05/27/20,3015.65,3036.25,2969.75,3036.13,2020.05,27.33,29.95,4.62%
153,05/26/20,3004.08,3021.72,2988.17,2991.77,2020.05,27.33,29.95,4.62%
154,05/22/20,2948.05,2956.76,2933.59,2955.45,2020.05,27.33,29.95,4.62%
155,05/21/20,2969.95,2978.5,2938.57,2948.51,2020.05,27.33,29.95,4.62%
156,05/20/20,2953.63,2980.29,2953.63,2971.61,2020.05,27.33,29.95,4.62%
157,05/19/20,2948.59,2964.21,2922.35,2922.94,2020.05,27.33,29.95,4.62%
158,05/18/20,2913.86,2968.09,2913.86,2953.91,2020.05,27.33,29.95,4.62%
159,05/15/20,2829.95,2865.01,2816.78,2863.7,2020.05,27.33,29.95,4.62%
160,05/14/20,2794.54,2852.8,2766.64,2852.5,2020.05,27.33,29.95,4.62%
161,05/13/20,2865.86,2874.14,2793.15,2820.0,2020.05,27.33,29.95,4.62%
162,05/12/20,2939.5,2945.82,2869.59,2870.12,2020.05,27.33,29.95,4.62%
163,05/11/20,2915.46,2944.25,2903.44,2930.32,2020.05,27.33,29.95,4.62%
164,05/08/20,2908.83,2932.16,2902.88,2929.8,2020.05,27.33,29.95,4.62%
165,05/07/20,2878.26,2901.92,2876.48,2881.19,2020.05,27.33,29.95,4.62%
166,05/06/20,2883.14,2891.11,2847.65,2848.42,2020.05,27.33,29.95,4.62%
167,05/05/20,2868.88,2898.23,2863.55,2868.44,2020.05,27.33,29.95,4.62%
168,05/04/20,2815.01,2844.24,2797.85,2842.74,2020.05,27.33,29.95,4.62%
169,05/01/20,2869.09,2869.09,2821.61,2830.71,2020.05,27.33,29.95,4.62%
170,04/30/20,2930.91,2930.91,2892.47,2912.43,2020.04,25.93,28.41,4.83%
171,04/29/20,2918.46,2954.86,2912.16,2939.51,2020.04,25.93,28.41,4.83%
172,04/28/20,2909.96,2921.15,2860.71,2863.39,2020.04,25.93,28.41,4.83%
173,04/27/20,2854.65,2887.72,2852.89,2878.48,2020.04,25.93,28.41,4.83%
174,04/24/20,2812.64,2842.71,2791.76,2836.74,2020.04,25.93,28.41,4.83%
175,04/23/20,2810.42,2844.9,2794.26,2797.8,2020.04,25.93,28.41,4.83%
176,04/22/20,2787.89,2815.1,2775.95,2799.31,2020.04,25.93,28.41,4.83%
177,04/21/20,2784.81,2785.54,2727.1,2736.56,2020.04,25.93,28.41,4.83%
178,04/20/20,2845.62,2868.98,2820.43,2823.16,2020.04,25.93,28.41,4.83%
179,04/17/20,2842.43,2879.22,2830.88,2874.56,2020.04,25.93,28.41,4.83%
180,04/16/20,2799.34,2806.51,2764.32,2799.55,2020.04,25.93,28.41,4.83%
181,04/15/20,2795.64,2801.88,2761.54,2783.36,2020.04,25.93,28.41,4.83%
182,04/14/20,2805.1,2851.85,2805.1,2846.06,2020.04,25.93,28.41,4.83%
183,04/13/20,2782.46,2782.46,2721.17,2761.63,2020.04,25.93,28.41,4.83%
184,04/09/20,2776.99,2818.57,2762.36,2789.82,2020.04,25.93,28.41,4.83%
185,04/08/20,2685.0,2760.75,2663.3,2749.98,2020.04,25.93,28.41,4.83%
186,04/07/20,2738.65,2756.89,2657.67,2659.41,2020.04,25.93,28.41,4.83%
187,04/06/20,2578.28,2676.85,2574.57,2663.68,2020.04,25.93,28.41,4.83%
188,04/03/20,2514.92,2538.18,2459.96,2488.65,2020.04,25.93,28.41,4.83%
189,04/02/20,2458.54,2533.22,2455.79,2526.9,2020.04,25.93,28.41,4.83%
190,04/01/20,2498.08,2522.75,2447.49,2470.5,2020.04,25.93,28.41,4.83%
191,03/31/20,2614.69,2641.39,2571.15,2584.59,2020.03,24.82,27.18,4.88%
192,03/30/20,2558.98,2631.8,2545.28,2626.65,2020.03,24.82,27.18,4.88%
193,03/27/20,2555.87,2615.91,2520.02,2541.47,2020.03,24.82,27.18,4.88%
194,03/26/20,2501.29,2637.01,2500.72,2630.07,2020.03,24.82,27.18,4.88%
195,03/25/20,2457.77,2571.42,2407.53,2475.56,2020.03,24.82,27.18,4.88%
196,03/24/20,2344.44,2449.71,2344.44,2447.33,2020.03,24.82,27.18,4.88%
197,03/23/20,2290.71,2300.73,2191.86,2237.4,2020.03,24.82,27.18,4.88%
198,03/20/20,2431.94,2453.01,2295.56,2304.92,2020.03,24.82,27.18,4.88%
199,03/19/20,2393.48,2466.97,2319.78,2409.39,2020.03,24.82,27.18,4.88%
200,03/18/20,2436.5,2453.57,2280.52,2398.1,2020.03,24.82,27.18,4.88%
201,03/17/20,2425.66,2553.93,2367.04,2529.19,2020.03,24.82,27.18,4.88%
202,03/16/20,2508.59,2562.98,2380.94,2386.13,2020.03,24.82,27.18,4.88%
203,03/13/20,2569.99,2711.33,2492.37,2711.02,2020.03,24.82,27.18,4.88%
204,03/12/20,2630.86,2660.95,2478.86,2480.64,2020.03,24.82,27.18,4.88%
205,03/11/20,2825.6,2825.6,2707.22,2741.38,2020.03,24.82,27.18,4.88%
206,03/10/20,2813.48,2882.59,2734.0,2882.23,2020.03,24.82,27.18,4.88%
207,03/09/20,2863.89,2863.89,2734.43,2746.56,2020.03,24.82,27.18,4.88%
208,03/06/20,2954.2,2985.93,2901.54,2972.37,2020.03,24.82,27.18,4.88%
209,03/05/20,3075.7,3083.04,2999.83,3023.94,2020.03,24.82,27.18,4.88%
210,03/04/20,3045.75,3130.97,3034.38,3130.12,2020.03,24.82,27.18,4.88%
211,03/03/20,3096.46,3136.72,2976.63,3003.37,2020.03,24.82,27.18,4.88%
212,03/02/20,2974.28,3090.96,2945.19,3090.23,2020.03,24.82,27.18,4.88%
213,02/28/20,2916.9,2959.72,2855.84,2954.22,2020.02,30.73,33.64,3.54%
214,02/27/20,3062.54,3097.07,2977.39,2978.76,2020.02,30.73,33.64,3.54%
215,02/26/20,3139.9,3182.51,3108.99,3116.39,2020.02,30.73,33.64,3.54%
216,02/25/20,3238.94,3246.99,3118.77,3128.21,2020.02,30.73,33.64,3.54%
217,02/24/20,3257.61,3259.81,3214.65,3225.89,2020.02,30.73,33.64,3.54%
218,02/21/20,3360.5,3360.76,3328.45,3337.75,2020.02,30.73,33.64,3.54%
219,02/20/20,3380.45,3389.15,3341.02,3373.23,2020.02,30.73,33.64,3.54%
220,02/19/20,3380.39,3393.52,3378.83,3386.15,2020.02,30.73,33.64,3.54%
221,02/18/20,3369.04,3375.01,3355.61,3370.29,2020.02,30.73,33.64,3.54%
222,02/14/20,3378.08,3380.69,3366.15,3380.16,2020.02,30.73,33.64,3.54%
223,02/13/20,3365.9,3385.09,3360.52,3373.94,2020.02,30.73,33.64,3.54%
224,02/12/20,3370.5,3381.47,3369.72,3379.45,2020.02,30.73,33.64,3.54%
225,02/11/20,3365.87,3375.63,3352.72,3357.75,2020.02,30.73,33.64,3.54%
226,02/10/20,3318.28,3352.26,3317.77,3352.09,2020.02,30.73,33.64,3.54%
227,02/07/20,3335.54,3341.42,3322.12,3327.71,2020.02,30.73,33.64,3.54%
228,02/06/20,3344.92,3347.96,3334.39,3345.78,2020.02,30.73,33.64,3.54%
229,02/05/20,3324.91,3337.58,3313.75,3334.69,2020.02,30.73,33.64,3.54%
230,02/04/20,3280.61,3306.92,3280.61,3297.59,2020.02,30.73,33.64,3.54%
231,02/03/20,3235.66,3268.44,3235.66,3248.92,2020.02,30.73,33.64,3.54%
232,01/31/20,3282.33,3282.33,3214.68,3225.52,2020.01,30.99,33.92,3.23%
233,01/30/20,3256.45,3285.91,3242.8,3283.66,2020.01,30.99,33.92,3.23%
234,01/29/20,3289.46,3293.47,3271.89,3273.4,2020.01,30.99,33.92,3.23%
235,01/28/20,3255.35,3285.78,3253.22,3276.24,2020.01,30.99,33.92,3.23%
236,01/27/20,3247.16,3258.85,3234.5,3243.63,2020.01,30.99,33.92,3.23%
237,01/24/20,3333.1,3333.18,3281.53,3295.47,2020.01,30.99,33.92,3.23%
238,01/23/20,3315.77,3326.88,3301.87,3325.54,2020.01,30.99,33.92,3.23%
239,01/22/20,3330.02,3337.77,3320.04,3321.75,2020.01,30.99,33.92,3.23%
240,01/21/20,3321.03,3329.79,3316.61,3320.79,2020.01,30.99,33.92,3.23%
241,01/17/20,3323.66,3329.88,3318.86,3329.62,2020.01,30.99,33.92,3.23%
242,01/16/20,3302.97,3317.11,3302.82,3316.81,2020.01,30.99,33.92,3.23%
243,01/15/20,3282.27,3298.66,3280.69,3289.29,2020.01,30.99,33.92,3.23%
244,01/14/20,3285.35,3294.25,3277.19,3283.15,2020.01,30.99,33.92,3.23%
245,01/13/20,3271.13,3288.13,3268.43,3288.13,2020.01,30.99,33.92,3.23%
246,01/10/20,3281.81,3282.99,3260.86,3265.35,2020.01,30.99,33.92,3.23%
247,01/09/20,3266.03,3275.58,3263.67,3274.7,2020.01,30.99,33.92,3.23%
248,01/08/20,3238.59,3267.07,3236.67,3253.05,2020.01,30.99,33.92,3.23%
249,01/07/20,3241.86,3244.91,3232.43,3237.18,2020.01,30.99,33.92,3.23%
250,01/06/20,3217.55,3246.84,3214.64,3246.28,2020.01,30.99,33.92,3.23%
251,01/03/20,3226.36,3246.15,3222.34,3234.85,2020.01,30.99,33.92,3.23%
252,01/02/20,3244.67,3258.14,3235.53,3257.85,2020.01,30.99,33.92,3.23%
253,12/31/19,3215.18,3231.72,3212.03,3230.78,2019.12,30.33,33.21,3.19%
254,12/30/19,3240.09,3240.92,3216.57,3221.29,2019.12,30.33,33.21,3.19%
255,12/27/19,3247.23,3247.93,3234.37,3240.02,2019.12,30.33,33.21,3.19%
256,12/26/19,3227.2,3240.08,3227.2,3239.91,2019.12,30.33,33.21,3.19%
257,12/24/19,3225.45,3226.43,3220.51,3223.38,2019.12,30.33,33.21,3.19%
258,12/23/19,3226.05,3227.78,3222.3,3224.01,2019.12,30.33,33.21,3.19%
259,12/20/19,3223.33,3225.65,3216.03,3221.22,2019.12,30.33,33.21,3.19%
260,12/19/19,3192.32,3205.48,3192.32,3205.37,2019.12,30.33,33.21,3.19%
261,12/18/19,3195.21,3198.48,3191.14,3191.14,2019.12,30.33,33.21,3.19%
262,12/17/19,3195.4,3198.22,3191.03,3192.52,2019.12,30.33,33.21,3.19%
263,12/16/19,3183.63,3197.71,3183.63,3191.45,2019.12,30.33,33.21,3.19%
264,12/13/19,3166.65,3182.68,3156.51,3168.8,2019.12,30.33,33.21,3.19%
265,12/12/19,3141.23,3176.28,3138.47,3168.57,2019.12,30.33,33.21,3.19%
266,12/11/19,3135.75,3143.98,3133.21,3141.63,2019.12,30.33,33.21,3.19%
267,12/10/19,3135.36,3142.12,3126.09,3132.52,2019.12,30.33,33.21,3.19%
268,12/09/19,3141.86,3148.87,3135.46,3135.96,2019.12,30.33,33.21,3.19%
269,12/06/19,3134.62,3150.6,3134.62,3145.91,2019.12,30.33,33.21,3.19%
270,12/05/19,3119.21,3119.45,3103.76,3117.43,2019.12,30.33,33.21,3.19%
271,12/04/19,3103.5,3119.38,3102.53,3112.76,2019.12,30.33,33.21,3.19%
272,12/03/19,3087.41,3094.97,3070.33,3093.2,2019.12,30.33,33.21,3.19%
273,12/02/19,3143.85,3144.31,3110.78,3113.87,2019.12,30.33,33.21,3.19%
274,11/29/19,3147.18,3150.3,3139.34,3140.98,2019.11,29.84,32.66,3.29%
275,11/27/19,3145.49,3154.26,3143.41,3153.63,2019.11,29.84,32.66,3.29%
276,11/26/19,3134.85,3142.69,3131.0,3140.52,2019.11,29.84,32.66,3.29%
277,11/25/19,3117.44,3133.83,3117.44,3133.64,2019.11,29.84,32.66,3.29%
278,11/22/19,3111.41,3112.87,3099.26,3110.29,2019.11,29.84,32.66,3.29%
279,11/21/19,3108.49,3110.11,3094.55,3103.54,2019.11,29.84,32.66,3.29%
280,11/20/19,3114.66,3118.97,3091.41,3108.46,2019.11,29.84,32.66,3.29%
281,11/19/19,3127.45,3127.64,3113.47,3120.18,2019.11,29.84,32.66,3.29%
282,11/18/19,3117.91,3124.17,3112.06,3122.03,2019.11,29.84,32.66,3.29%
283,11/15/19,3107.92,3120.46,3104.6,3120.46,2019.11,29.84,32.66,3.29%
284,11/14/19,3090.75,3098.2,3083.26,3096.63,2019.11,29.84,32.66,3.29%
285,11/13/19,3084.18,3098.06,3078.8,3094.04,2019.11,29.84,32.66,3.29%
286,11/12/19,3089.28,3102.61,3084.73,3091.84,2019.11,29.84,32.66,3.29%
287,11/11/19,3080.33,3088.33,3075.82,3087.01,2019.11,29.84,32.66,3.29%
288,11/08/19,3081.25,3093.09,3073.58,3093.08,2019.11,29.84,32.66,3.29%
289,11/07/19,3087.02,3097.77,3080.23,3085.18,2019.11,29.84,32.66,3.29%
290,11/06/19,3075.1,3078.34,3065.89,3076.78,2019.11,29.84,32.66,3.29%
291,11/05/19,3080.8,3083.95,3072.15,3074.62,2019.11,29.84,32.66,3.29%
292,11/04/19,3078.96,3085.2,3074.87,3078.27,2019.11,29.84,32.66,3.29%
293,11/01/19,3050.72,3066.95,3050.72,3066.91,2019.11,29.84,32.66,3.29%
294,10/31/19,3046.9,3046.9,3023.19,3037.56,2019.1,28.84,31.56,3.52%
295,10/30/19,3039.74,3050.1,3025.96,3046.77,2019.1,28.84,31.56,3.52%
296,10/29/19,3035.39,3047.87,3034.81,3036.89,2019.1,28.84,31.56,3.52%
297,10/28/19,3032.12,3044.08,3032.12,3039.42,2019.1,28.84,31.56,3.52%
298,10/25/19,3003.32,3027.39,3001.94,3022.55,2019.1,28.84,31.56,3.52%
299,10/24/19,3014.78,3016.07,3000.42,3010.29,2019.1,28.84,31.56,3.52%
300,10/23/19,2994.01,3004.78,2991.21,3004.52,2019.1,28.84,31.56,3.52%
301,10/22/19,3010.73,3014.57,2995.04,2995.99,2019.1,28.84,31.56,3.52%
302,10/21/19,2996.48,3007.33,2995.35,3006.72,2019.1,28.84,31.56,3.52%
303,10/18/19,2996.84,3000.0,2976.31,2986.2,2019.1,28.84,31.56,3.52%
304,10/17/19,3000.77,3008.29,2991.79,2997.95,2019.1,28.84,31.56,3.52%
305,10/16/19,2989.68,2997.54,2985.2,2989.69,2019.1,28.84,31.56,3.52%
306,10/15/19,2973.61,3003.28,2973.61,2995.68,2019.1,28.84,31.56,3.52%
307,10/14/19,2965.81,2972.84,2962.94,2966.15,2019.1,28.84,31.56,3.52%
308,10/11/19,2963.07,2993.28,2963.07,2970.27,2019.1,28.84,31.56,3.52%
309,10/10/19,2918.55,2948.46,2917.12,2938.13,2019.1,28.84,31.56,3.52%
310,10/09/19,2911.1,2929.32,2907.41,2919.4,2019.1,28.84,31.56,3.52%
311,10/08/19,2920.4,2925.47,2892.66,2893.06,2019.1,28.84,31.56,3.52%
312,10/07/19,2944.23,2959.75,2935.68,2938.79,2019.1,28.84,31.56,3.52%
313,10/04/19,2918.56,2953.74,2918.56,2952.01,2019.1,28.84,31.56,3.52%
314,10/03/19,2885.38,2911.13,2855.94,2910.63,2019.1,28.84,31.56,3.52%
315,10/02/19,2924.78,2924.78,2874.93,2887.61,2019.1,28.84,31.56,3.52%
316,10/01/19,2983.69,2992.53,2938.7,2940.25,2019.1,28.84,31.56,3.52%
317,09/30/19,2967.07,2983.85,2967.07,2976.74,2019.09,29.23,31.97,3.47%
318,09/27/19,2985.47,2987.31,2945.53,2961.79,2019.09,29.23,31.97,3.47%
319,09/26/19,2985.73,2987.28,2963.71,2977.62,2019.09,29.23,31.97,3.47%
320,09/25/19,2968.35,2989.82,2952.86,2984.87,2019.09,29.23,31.97,3.47%
321,09/24/19,3002.43,3007.98,2957.73,2966.6,2019.09,29.23,31.97,3.47%
322,09/23/19,2983.5,2999.15,2982.23,2991.78,2019.09,29.23,31.97,3.47%
323,09/20/19,3008.42,3016.37,2984.68,2992.07,2019.09,29.23,31.97,3.47%
324,09/19/19,3010.36,3021.99,3003.16,3006.79,2019.09,29.23,31.97,3.47%
325,09/18/19,3001.5,3007.83,2978.57,3006.73,2019.09,29.23,31.97,3.47%
326,09/17/19,2995.67,3006.21,2993.73,3005.7,2019.09,29.23,31.97,3.47%
327,09/16/19,2996.41,3002.19,2990.67,2997.96,2019.09,29.23,31.97,3.47%
328,09/13/19,3012.21,3017.33,3002.9,3007.39,2019.09,29.23,31.97,3.47%
329,09/12/19,3009.08,3020.74,3000.92,3009.57,2019.09,29.23,31.97,3.47%
330,09/11/19,2981.41,3000.93,2975.31,3000.93,2019.09,29.23,31.97,3.47%
331,09/10/19,2971.01,2979.39,2957.01,2979.39,2019.09,29.23,31.97,3.47%
332,09/09/19,2988.43,2989.43,2969.39,2978.43,2019.09,29.23,31.97,3.47%
333,09/06/19,2980.33,2985.03,2972.51,2978.71,2019.09,29.23,31.97,3.47%
334,09/05/19,2960.6,2985.86,2960.6,2976.0,2019.09,29.23,31.97,3.47%
335,09/04/19,2924.67,2938.84,2921.86,2937.78,2019.09,29.23,31.97,3.47%
336,09/03/19,2909.01,2914.39,2891.85,2906.27,2019.09,29.23,31.97,3.47%
337,08/30/19,2937.09,2940.43,2913.32,2926.46,2019.08,28.71,31.39,3.60%
338,08/29/19,2910.37,2930.5,2905.67,2924.58,2019.08,28.71,31.39,3.60%
339,08/28/19,2861.28,2890.03,2853.05,2887.94,2019.08,28.71,31.39,3.60%
340,08/27/19,2893.14,2898.79,2860.59,2869.16,2019.08,28.71,31.39,3.60%
341,08/26/19,2866.7,2879.27,2856.0,2878.38,2019.08,28.71,31.39,3.60%
342,08/23/19,2911.07,2927.01,2834.97,2847.11,2019.08,28.71,31.39,3.60%
343,08/22/19,2930.94,2939.08,2904.51,2922.95,2019.08,28.71,31.39,3.60%
344,08/21/19,2922.04,2928.73,2917.91,2924.43,2019.08,28.71,31.39,3.60%
345,08/20/19,2919.01,2923.63,2899.6,2900.51,2019.08,28.71,31.39,3.60%
346,08/19/19,2913.48,2931.0,2913.48,2923.65,2019.08,28.71,31.39,3.60%
347,08/16/19,2864.74,2893.63,2864.74,2888.68,2019.08,28.71,31.39,3.60%
348,08/15/19,2846.2,2856.67,2825.51,2847.6,2019.08,28.71,31.39,3.60%
349,08/14/19,2894.15,2894.15,2839.64,2840.6,2019.08,28.71,31.39,3.60%
350,08/13/19,2880.72,2943.31,2877.05,2926.32,2019.08,28.71,31.39,3.60%
351,08/12/19,2907.07,2907.58,2873.14,2883.75,2019.08,28.71,31.39,3.60%
352,08/09/19,2930.51,2935.75,2900.15,2918.65,2019.08,28.71,31.39,3.60%
